id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12013103,Hermitage Canal Apartment,64263730,Ernst Jan,,Centrum-Oost,52.36152038226174,4.905935396993444,Entire home/apt,200,3,2,2016-04-25,0.10,1,0
17689636,Leidseplein Piano Apartment 2BR,30445609,Eddy,,Centrum-Oost,52.36507721760351,4.882216346759137,Entire home/apt,225,1,0,,,5,365
9207034,"Quiet, central, canal view apt.",47886326,Eleni,,Centrum-Oost,52.36178548163001,4.906886101379889,Entire home/apt,80,3,5,2016-02-17,0.20,1,0
759696,Top notch Apt / Canal Vw / Garden,4004225,Richard,,Centrum-Oost,52.364324881487406,4.906145283153542,Entire home/apt,295,3,8,2017-10-17,0.14,1,348
19166669,Private luxury studio with jacuzzi @ Leidseplein,39110511,Mike,,Centrum-Oost,52.36560054043672,4.885848334373816,Private room,170,2,30,2017-10-26,5.52,5,13
13331165,Great apartment @ canal Amsterdam city centre,19882002,Eelco,,Centrum-Oost,52.36391262967951,4.906550751001088,Entire home/apt,180,2,5,2016-08-29,0.31,1,0
20244907,Private Studio Appartment in historic City Centre,11620583,Yme,,Centrum-Oost,52.373195399012594,4.904101388557905,Entire home/apt,138,2,6,2017-11-27,3.91,2,3
9502213,Central Apartment near Rijksmuseum,49245074,Francois,,Centrum-Oost,52.361425882717626,4.888523503414177,Entire home/apt,100,3,43,2017-02-23,1.76,1,0
15285356,Cozy Studio in the Plantage area,87565267,Clement,,Centrum-Oost,52.365157757826545,4.909112828702579,Entire home/apt,135,2,6,2017-06-05,0.76,1,0
14479496,Sunny private canal view apartment,11224017,Jort,,Centrum-Oost,52.36323160659302,4.9093922220397115,Entire home/apt,175,2,5,2017-09-17,0.34,1,0
21777446,Full City Centre 3 bedroom Family Home,157263751,Janne,,Centrum-Oost,52.36085822162364,4.891530977735855,Entire home/apt,500,2,0,,,1,42
16250539,Beautiful city centre apartment,12599696,Michiel,,Centrum-Oost,52.373150400928274,4.903689890529726,Entire home/apt,173,2,16,2017-10-08,1.44,3,0
814216,Great 2 BR Center City- roof terrace,1993818,Nikola,,Centrum-Oost,52.362647798023296,4.889444347933215,Entire home/apt,200,5,83,2017-11-30,1.38,1,28
1396297,Top location - Newly decorated,3477283,Sule,,Centrum-Oost,52.36180498518298,4.90871692575595,Entire home/apt,200,3,24,2017-04-23,0.50,1,212
6285243,Zoku Loft - Home/Office Hybrid,30890942,Zoku Amsterdam,,Centrum-Oost,52.364710602311256,4.906769174164775,Entire home/apt,139,5,6,2017-01-02,0.34,4,354
4771047,Beautiful & big apartment in the heart of A'dam,2954807,Martin,,Centrum-Oost,52.36978317212053,4.901703634991027,Entire home/apt,220,5,10,2017-10-28,2.01,1,22
18106271,"Light, cozy apartment in the center of Amsterdam",48007877,Eline,,Centrum-Oost,52.363427483342846,4.9167886460664185,Entire home/apt,172,2,9,2017-06-26,1.27,1,0
22008049,Luxury B&B in the center of Amsterdam,49468257,Giuseppe,,Centrum-Oost,52.3631704114062,4.887363178887711,Private room,150,1,0,,,1,360
4488692,Luxury new apartment,23286921,Mireille & Daan,,Centrum-Oost,52.36226684803854,4.886309435189365,Private room,190,4,148,2017-11-24,3.96,1,291
8181348,"Canals, museums, and rooftop views",1357842,Pietro,,Centrum-Oost,52.36489377749512,4.888752348343736,Entire home/apt,159,3,5,2017-09-08,0.21,2,5
19560705,City Center-CHARMING APARTMENT in LEIDSEPLEIN,50675640,Mina,,Centrum-Oost,52.36483658567841,4.883309934655339,Private room,105,2,36,2017-11-20,7.55,1,39
18075851,The Mansion,8558897,Alex,,Centrum-Oost,52.37465809321518,4.902136075307084,Entire home/apt,450,7,15,2017-11-28,2.34,10,22
20687148,Spacious and Bright apt. in the city centre | 4P,148047930,Johannes,,Centrum-Oost,52.37481504201811,4.90178455710127,Entire home/apt,230,2,0,,,1,0
3724193,Charming apartment @ great location,19025205,Kamiel,,Centrum-Oost,52.362597639708525,4.911463728167259,Entire home/apt,135,3,11,2017-06-05,0.29,1,0
20203222,Surprising City Center apt!,84449589,Christiaan,,Centrum-Oost,52.37388672706803,4.904556832430584,Entire home/apt,79,2,4,2017-09-23,1.29,46,0
21294748,Amazing 2stories penthouse for 8 in Prince's canal,25678490,Petros,,Centrum-Oost,52.36274882415426,4.888976082556958,Entire home/apt,500,1,5,2017-11-19,2.88,1,348
9362278,2 Bedroom Luxury Canal View & Lift,892550,Asaf,,Centrum-Oost,52.370078186639255,4.90372722519013,Entire home/apt,189,2,24,2016-03-29,0.97,2,12
4057422,MY AMSTERDAM DREAM ❤️,3077461,Luis,,Centrum-Oost,52.36278195980269,4.892069268824509,Entire home/apt,500,1,105,2017-10-20,2.66,1,309
12375427,HUGE (182m2) APT near CITY CENTER,66874288,Milo,,Centrum-Oost,52.364004797425224,4.892144649397217,Entire home/apt,399,2,0,,,1,0
11161861,Cozy Stylish room @ Leidseplein,14187610,Yvo,,Centrum-Oost,52.36310148538202,4.883898190728323,Private room,105,1,123,2017-11-07,6.03,2,348
7829975,Unique industrial private loft in City Center!,41232654,Lex,,Centrum-Oost,52.36516515833374,4.887126837872374,Private room,130,2,72,2017-08-09,2.63,2,0
11659697,Family home with canal view,61850544,Joost,,Centrum-Oost,52.3698597030998,4.904750550810671,Entire home/apt,239,3,5,2017-08-28,0.25,1,0
15923759,Cozy apartment close to all the hotspots!,103320078,Jelle,,Centrum-Oost,52.3638208950713,4.891444127917308,Entire home/apt,140,2,18,2017-08-20,1.42,1,0
8710938,4p ap @ city centre near dam square,21074433,M.F.A.,,Centrum-Oost,52.371526041315484,4.900069738635627,Entire home/apt,180,2,10,2017-08-20,0.49,1,0
18862086,Houseboat Oosterdok very close to Central Station,4239731,Karien,,Centrum-Oost,52.37521265435423,4.905188910675332,Entire home/apt,225,1,2,2017-11-03,0.49,1,0
14938357,Authentic Amsterdam apartment near canals,3677894,Marie-Christien,,Centrum-Oost,52.360087269163586,4.893986325558162,Entire home/apt,125,2,4,2017-04-27,0.36,1,1
588059,Casa Bacco @ Amsterdam city center,1501059,Bacco,,Centrum-Oost,52.35979943544137,4.899159060934956,Entire home/apt,110,20,39,2015-10-11,0.61,1,0
6119654,Central&Cosy place @ Rijksmuseum!,4056223,Sophie,,Centrum-Oost,52.36189520562509,4.885888653448301,Entire home/apt,119,2,35,2017-11-19,1.11,1,90
13855236,Flower House for Yoga and Meditation,21495089,Nienke,,Centrum-Oost,52.36370403410246,4.920409468250306,Private room,120,3,12,2017-10-01,1.54,1,334
3944495,Cozy private studio | Centre of Amsterdam | 3P,6461575,Paul & Joanna,,Centrum-Oost,52.36334592487881,4.885051092496014,Entire home/apt,150,2,186,2017-12-01,4.74,2,345
7470939,Amsterdam 10 min to all museums!,1348361,Rosemary,,Centrum-Oost,52.35966879884542,4.897224707735519,Entire home/apt,170,3,21,2017-08-08,0.74,1,0
5718834,Private room in the CENTER,29650604,Iman,,Centrum-Oost,52.37295453216129,4.9202742993178825,Private room,69,3,113,2017-11-21,3.45,1,334
6550672,Light-filled apartment in Amsterdam,34262480,Carrel,,Centrum-Oost,52.36248220063657,4.914342085190305,Entire home/apt,130,2,7,2016-10-23,0.38,1,0
15953581,Modern Apartment Amsterdam Center,43922880,Chloe,,Centrum-Oost,52.36467667632294,4.891839412893596,Entire home/apt,140,2,1,2017-10-29,0.79,1,0
4179215,"Spacious, Light & Airy. Tranquil but in the Centre",505359,Anna,,Centrum-Oost,52.36374212988211,4.89324168554762,Entire home/apt,150,3,11,2016-11-27,0.28,1,0
1514368,LUNA'S HIDEAWAY,3899684,Kiki & Chris,,Centrum-Oost,52.36016612154097,4.892571278589138,Entire home/apt,200,2,6,2017-09-26,0.12,6,33
6243835,Heart of the city center Amsterdam,32415334,Marlon,,Centrum-Oost,52.362902527206096,4.886606697812113,Entire home/apt,225,3,26,2017-10-30,0.91,1,95
18205137,Amazing historic apartment,125665416,Esther,,Centrum-Oost,52.374908033283454,4.905334737322423,Entire home/apt,350,7,0,,,1,63
673672,Houseboat Tante Piet stay with Sietske,3357860,Sietske,,Centrum-Oost,52.37504209501563,4.9183556684738985,Private room,135,2,76,2017-10-20,1.19,1,101
6412731,Great family apartment with terrace (2 adults max),17057815,Anne,,Centrum-Oost,52.35944063081287,4.89842626672032,Entire home/apt,250,3,3,2017-08-20,0.17,1,1
1866398,Keizersgracht Canal Apartment,2240352,Laurien,,Centrum-Oost,52.364921175106744,4.888583160587796,Entire home/apt,349,3,11,2017-10-16,0.35,1,362
22075182,BEAUTIFUL SUNNY APARTMENT CENTER,52859571,Ola,,Centrum-Oost,52.36316874803558,4.88525109925412,Entire home/apt,158,1,0,,,1,341
13987350,Luxury house in Center,25253393,Fiona O.,,Centrum-Oost,52.36152680558663,4.887648685044598,Entire home/apt,169,3,0,,,3,8
210847,Lux canal apt in Center! 75sqm,989665,Michele,,Centrum-Oost,52.3595959791648,4.892887693431657,Entire home/apt,195,2,17,2017-10-28,0.22,1,54
7138728,Apartment in central Amsterdam,37386374,Andrew,,Centrum-Oost,52.37304898550766,4.902186107453573,Entire home/apt,300,3,1,2015-08-03,0.04,1,0
4761339,"Next to museums, spacious apartment",2870230,Alexia,,Centrum-Oost,52.3638110894629,4.885948229715819,Entire home/apt,200,2,39,2017-09-13,1.10,1,4
19845913,Lovely CITY-CENTRE apartment,36070903,Ryan,,Centrum-Oost,52.3624896882337,4.886344640556062,Entire home/apt,130,2,1,2017-09-17,0.37,1,0
18902514,Houseboat close to centre,131610226,S,,Centrum-Oost,52.367825354121265,4.929109594115358,Entire home/apt,88,3,3,2017-10-02,0.54,2,63
7492962,Bright Central Apartment + Terrace,3547323,Monique,,Centrum-Oost,52.359457147084,4.89303614869274,Entire home/apt,115,3,7,2016-02-07,0.24,1,0
14021465,Cozy Studio Apartment near Rijksmuseum,517215,Niels En Viv (Welcome Back),,Centrum-Oost,52.36135795260439,4.889319077835218,Entire home/apt,110,2,7,2017-09-07,0.47,52,1
16924881,Characteristic City Home (families or couple 30+),517215,Niels En Viv (Welcome Back),,Centrum-Oost,52.36159748527976,4.891025506159832,Entire home/apt,180,3,0,,,52,0
5962744,Room with private bathroom & access,30946768,Tessa & Romain,,Centrum-Oost,52.36067216813001,4.895310341102718,Private room,80,2,153,2017-12-02,4.78,2,11
18740863,Big apartment in de centre of Amsterdam,130374568,Hardy,,Centrum-Oost,52.35924459256908,4.893560089388178,Entire home/apt,375,2,5,2017-07-16,0.75,1,0
8902074,Private 1-br apartment within historic canal belt,46564004,Rob,,Centrum-Oost,52.36146221181497,4.8952759063717375,Private room,120,3,81,2017-11-27,3.41,1,302
12574611,Renovated Private Canal View 3p Ap.,68189899,Patricia,,Centrum-Oost,52.35874236183852,4.893923237113268,Entire home/apt,320,2,7,2016-11-21,0.37,1,0
4798713,"Lovely apartment, BEST location",5712517,Roberto,,Centrum-Oost,52.36465907067184,4.885542249020169,Entire home/apt,139,6,13,2017-09-16,0.41,1,0
7335745,Nieuwmarkt - Waag II apartment,2015942,Rikkert,,Centrum-Oost,52.37240928156463,4.9029796305827595,Entire home/apt,155,7,2,2017-11-17,1.02,3,236
17316279,Small private room,35447810,Esther,,Centrum-Oost,52.36027995362731,4.895549005869001,Private room,65,1,31,2017-12-03,3.62,1,92
15779512,Harbour Suites 5: Pampus,101015837,Olmo,,Centrum-Oost,52.37396990505881,4.904202314529558,Entire home/apt,165,7,2,2017-02-18,0.18,9,298
14217287,Luxury room in renovated 17th century house,7490631,Davien,,Centrum-Oost,52.36055953115111,4.888895978723099,Shared room,160,2,0,,,2,0
4272667,Spacious room in canalhouse,20754327,Ilse,,Centrum-Oost,52.36382059104986,4.895175321060721,Private room,120,3,26,2017-10-23,0.68,1,31
14046022,Spacious family-ready water view + playground,23370524,Paige,,Centrum-Oost,52.36967084552017,4.928838488622464,Entire home/apt,149,4,3,2017-11-13,0.19,1,0
20064631,NEW. City Centre Loft 2 bdr Roof Terrace,115318695,Pat,,Centrum-Oost,52.36093856926459,4.899784667951048,Private room,160,1,19,2017-11-16,4.42,7,259
18732958,Canal house studio with great view,130291036,Louise,,Centrum-Oost,52.36435537678782,4.897330936438982,Private room,209,1,3,2017-07-10,0.47,2,0
21063015,Beautiful cosy & centrally located room.,151765663,Mandy,,Centrum-Oost,52.36362108541614,4.899693531276058,Private room,71,2,2,2017-10-01,0.87,2,26
18151468,The Black Studio - SoSIal Spaces,7594884,"Ruben, Sarah & Lindy",,Centrum-Oost,52.36124876540519,4.896784961943949,Private room,129,2,6,2017-06-22,0.84,33,273
16001180,Comfortable apartment with patio central location,87525851,Alexander,,Centrum-Oost,52.36778826354685,4.924390448775651,Entire home/apt,129,3,28,2017-10-22,2.25,1,21
4804757,Charming apartment with canal view,23693012,Ramon & Dorothe,,Centrum-Oost,52.364165233470644,4.897744433016215,Entire home/apt,199,2,152,2017-12-01,4.47,1,347
20872445,Contemporary apartment Leidseplein (city center),149855457,Jessica,,Centrum-Oost,52.3640871287491,4.884202133419995,Entire home/apt,98,2,10,2017-11-24,4.69,1,4
18511999,Canal view Apartment-city centre-great location,7613738,Neli,,Centrum-Oost,52.36276611494996,4.8974760334257095,Entire home/apt,175,7,5,2017-11-19,1.09,2,236
11980922,Apartment city centre,30462686,Arnoud,,Centrum-Oost,52.362835060812124,4.883231944168856,Entire home/apt,150,1,0,,,1,0
6734900,Apartment City centre of Amsterdam,35271802,Pauline,,Centrum-Oost,52.362156034335186,4.899445696611802,Entire home/apt,140,1,60,2017-10-28,2.03,1,323
2904582,Spacious apartment in city center,4720158,Jet,,Centrum-Oost,52.371001412342565,4.929573822119306,Entire home/apt,237,4,11,2017-08-26,0.67,1,71
18184973,Unique and luxurious houseboat studio (2),7081051,Elisabeth,,Centrum-Oost,52.36166189786104,4.8999661707604885,Private room,135,2,23,2017-11-19,3.79,3,346
13136632,Modern and luxurious apartment in center Amsterdam,73191117,Veronica,,Centrum-Oost,52.37174351690505,4.930124955482804,Entire home/apt,150,2,7,2016-10-09,0.39,1,0
21549799,Amsterdam Centre Leidse,156680358,Gerda,,Centrum-Oost,52.36495161564382,4.883361934538942,Entire home/apt,198,2,0,,,1,60
20523615,"Studio Wittenburg-city center, flexible check out",146525546,Nicole,,Centrum-Oost,52.369673046282685,4.920379082320706,Entire home/apt,220,2,4,2017-12-03,1.19,1,81
9851660,2 bedrm app near Rijksmuseum,50718029,Ilse,,Centrum-Oost,52.363729256221845,4.883847351052142,Entire home/apt,160,2,0,,,1,0
15723113,"Amazing canalview house | Centre, Museum, Jordaan",97762453,Frank,,Centrum-Oost,52.362417624072926,4.887160543540753,Entire home/apt,220,2,16,2017-09-18,1.39,1,0
518038,Penthouse apt. with roofterrace,2550542,Jorg,,Centrum-Oost,52.363290620268856,4.887617021369009,Entire home/apt,170,2,22,2016-05-15,0.38,1,0
18733242,Top canalhouse between Leidseplein & Rijksmuseum,130284600,C.,,Centrum-Oost,52.361882598169665,4.886376779279076,Entire home/apt,179,2,8,2017-09-04,1.57,1,32
715799,CANAL APPARTMENT- Amsterdam Center!,2411384,K,,Centrum-Oost,52.361544930033205,4.885908215989056,Entire home/apt,170,2,41,2017-09-17,1.03,1,270
18630095,Nice Studio Apartment - Rijksmuseum/Leidseplein,9134985,Benjamin,,Centrum-Oost,52.36186640311868,4.886769985125822,Entire home/apt,174,1,6,2017-10-03,0.97,1,84
18847023,Ground floor Apartment near city centre,50828744,Guido,,Centrum-Oost,52.36957824582861,4.925618519159244,Entire home/apt,125,3,10,2017-09-30,1.94,1,0
5955924,2 Bedroom city centre apartment,30916546,Martin,,Centrum-Oost,52.36027516492987,4.888405256134146,Entire home/apt,160,2,1,2017-07-10,0.18,1,0
515749,unique and luxurious houseboat,2540480,Derk,,Centrum-Oost,52.36057273075192,4.89631692242731,Entire home/apt,145,3,177,2017-12-02,2.69,1,207
2967803,"Central, unique canal apartment",1988463,Michiel,,Centrum-Oost,52.36232943525536,4.896446355839527,Entire home/apt,298,3,29,2017-06-05,,2,337
15462325,Apartment with rooftop terrace in city centre,1670066,Vincent,,Centrum-Oost,52.36536737905385,4.92088999196053,Entire home/apt,120,1,13,2017-09-10,0.94,1,282
16437751,Fully renovated design apartment on Canals (95m2),26143652,Suze,,Centrum-Oost,52.363755028826915,4.899212397823285,Entire home/apt,320,2,0,,,1,81
7969191,4 BRM APP in the heart of Amsterdam,26045647,Alexander,,Centrum-Oost,52.36087005476614,4.895398046453848,Entire home/apt,470,1,8,2016-10-16,0.31,2,16
13924971,Beautiful Dutch Apt in the Center with a Terrace,5433076,Peter,,Centrum-Oost,52.363471970864644,4.885631927644816,Entire home/apt,135,2,10,2017-02-19,0.60,1,0
11561243,Gorgeous renovated house in centre,60907230,Menne,,Centrum-Oost,52.37180993428557,4.918039667479922,Entire home/apt,125,2,28,2017-11-18,1.44,1,0
7629100,Right in the heart of excitement,2411599,Saurabh,,Centrum-Oost,52.36539570144385,4.891768419496197,Private room,272,2,1,2015-07-30,0.03,1,0
15333414,Fantastic fully equipped apartment in centre,21197813,Fransje,,Centrum-Oost,52.37118828086722,4.922433666823649,Entire home/apt,175,2,19,2017-10-15,1.42,1,232
325165,Studio in the centre of Amsterdam,1636818,Janneke,,Centrum-Oost,52.37073252478772,4.928607658807339,Entire home/apt,80,6,16,2017-10-25,0.28,1,0
18001845,"Bright, Charming in the Heart of Amsterdam",23845773,Lior,,Centrum-Oost,52.36204422666941,4.898107246019107,Entire home/apt,200,2,2,2017-06-25,0.25,1,0
4382080,"Amazing studio, Central Amsterdam",5667266,Omer,,Centrum-Oost,52.36135906428054,4.886166768014444,Entire home/apt,100,2,1,2015-01-04,0.03,1,0
21779590,Prinsengracht Canal View Estate,158693525,Neli,,Centrum-Oost,52.36094765988274,4.897992322622567,Entire home/apt,300,7,0,,,1,237
8562215,Cozy 65m2 apartment close to centre,3358777,Jazz,,Centrum-Oost,52.37046490880143,4.92489198544598,Entire home/apt,105,2,2,2017-10-22,0.08,2,1
18266059,Beautiful canal house in the heart of Amsterdam,43271091,Pieter,,Centrum-Oost,52.36386923359276,4.895371522037647,Entire home/apt,600,3,10,2017-09-17,2.00,1,0
9821487,Historical Cozy Canal Apartment,50589136,Mecheline,,Centrum-Oost,52.36046187371315,4.896323028562957,Entire home/apt,300,2,1,2017-10-16,0.59,1,113
20401449,Beautiful room in central Amsterdam,142207291,Tjaard,,Centrum-Oost,52.364929809542545,4.915863699763341,Private room,85,1,0,,,2,69
6058955,Lovely quiet apartment in centre,14180867,Justine,,Centrum-Oost,52.36828214427665,4.917072319883055,Entire home/apt,120,2,40,2017-09-30,1.27,1,120
14122983,Apartment in Old Warehouse  - centre Amsterdam,80071452,Stefanie,,Centrum-Oost,52.370867650858834,4.924601010205545,Entire home/apt,220,3,5,2017-03-13,0.30,1,0
18371253,Modern family appartment located in East,104668830,Claudia,,Centrum-Oost,52.36920405190842,4.930935127984872,Entire home/apt,107,21,0,,,1,153
4147100,Quiet in heart center Amsterdam!,4028961,Heike,,Centrum-Oost,52.361704415928045,4.886319661678575,Entire home/apt,185,3,14,2016-09-11,0.39,1,18
17293052,NEW: SPACIOUS  CANALVIEW HOUSE 4 BEDROOMS&2BATHRS.,116657503,Marja,,Centrum-Oost,52.364211248191815,4.885410173380206,Entire home/apt,500,3,3,2017-10-23,0.41,1,174
3918664,Loft - house in Amsterdam centre!,20299904,Loes,,Centrum-Oost,52.368732375139444,4.92038520520239,Entire home/apt,250,2,14,2017-11-19,0.47,1,37
16701380,Finding NEMO,106169568,Ray,,Centrum-Oost,52.370316676270406,4.922253733822156,Entire home/apt,90,2,1,2017-06-27,0.19,1,0
7430789,Great place Amsterdam centre-east,33919486,Wieske,,Centrum-Oost,52.36966177341754,4.924937577796467,Entire home/apt,83,1,14,2016-09-25,0.65,1,0
