date;text,,,,,,,,,,,,,
"2018-08-20 09:58;""# Colony # savecolony @ amazon @ JeffBezos @ hulu @ netflix @ reedhastings @ neilhunt @ tntdrama @ TBSNetwork @ FXNetworks @ AMC_TV @ TheCWhttps://twitter.com/aburz/status/1028014082476199938 …""",,,,,,,,,,,,,
"2018-08-20 09:38;""@ netflix @ reedhastings # savecolony # Colonyhttps://twitter.com/Nics_5/status/1031028688249208834 …""",,,,,,,,,,,,,
"2018-08-20 09:31;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:30;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:30;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:29;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:29;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:29;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:29;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:28;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:27;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:27;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:27;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:27;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:27;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:27;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:26;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:26;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:25;""Tell @ reedhastings and @ Netflix to stop their assault on life and the family! Sign today.http://www.citizengo.org/en/md/163309-help-us-stop-netflix-animated-drag-queen-series?tc=tw&tcid=50420761 …""",,,,,,,,,,,,,
"2018-08-20 09:22;""Critics opinion don't matter at all. Audience score is what matters anyway # Gypsy # RenewGypsy # SaveGypsy # SophieCookson # NaomiWatts # GypsyMatters @ hulu @ Working_Title @ UniversalPics @ hbo @ NetflixLifee @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtimepic.twitter.com/kLkWHA5OIT""",,,,,,,,,,,,,
"2018-08-20 09:18;""# Gypsy # RenewGypsy # SaveGypsy # SophieCookson # NaomiWatts # Jeaney # LisaRubin # GypsyMatters # GypsyFansMatters @ hulu @ Working_Title @ UniversalPics @ hbo @ NetflixLifee @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtimepic.twitter.com/T6KEQCHH4u""",,,,,,,,,,,,,
"2018-08-20 09:09;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 09:03;""Networks better listen up! We’re not going anywhere! # SaveShadowhunters # PickUpShadowhunters""",,,,,,,,,,,,,
"2018-08-20 08:56;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:55;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:55;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:55;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:55;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:55;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:51;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:49;""What are you networks waiting for - there will never be another couple like this - loved by so many!!! # SaveShadowhunters # PickUpShadowhunters @ NetflixUK @ netflix @ NetflixLAT @ AmazonStudios @ PrimeVideo @ ConstantinFilm @ hulu @ CBC @ mmoszkowicz @ larrytanz @ reedhastings MALEC FOREVER https://twitter.com/dutchmalec/status/1031519190686085121 …""",,,,,,,,,,,,,
"2018-08-20 08:49;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:49;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:49;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ reedhastings @ netflix Do not show promotional videos! There is nothing that I hate more!!!!!!!!!!!""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:48;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:47;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-08-20 08:46;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ CracklePR @ berger710 # SAVESHADOWHUNTERSpic.twitter.com/PFKNYbd8SM""",,,,,,,,,,,,,
"2018-08-20 08:37;""Still @ MitchHurwitz @ reedhastings""",,,,,,,,,,,,,
"2018-08-20 08:33;""Découvrez les méthodes de # management de Reed Hastings"," le patron de # Neflix https://www.cadreo.com/actualites/dt-decouvrez-les-methodes-de-management-de-reed-hastings-le-patron-de-neflix … via @ cadreopic.twitter.com/3Fpy5EK4aC""",,,,,,,,,,,,
"2018-08-20 08:15;""Shadowhunters is a source of happiness for many in the fandom. The ShadowFam are not willing to let that happiness go just yet! # PickUpShadowhunters @ FreeformTV @ netflix @ reedhastings @ larrytanz @ AmazonStudios @ primevideo @ JeffBezospic.twitter.com/j63tIzrtSU""",,,,,,,,,,,,,
"2018-08-20 08:14;""@ mmoszkowicz @ hulu @ netflix @ AmazonStudios @ ConstantinFilm @ JeffBezos @ reedhastings I hope you are all negotiating for shadowhunters! Our cast/characters"," not some TID spinoff that nobody wants. # saveshadowhunters # PickUpShadowhunters""",,,,,,,,,,,,
"2018-08-20 08:10;""Tloo creators ruined & lost their chance But we still count on U to bring # LEXA back # LexaSpinoff starring ADC must happen please! @ weta_digital @ CBS @ reedhastings @ alloyent @ Showtime @ AMC_TV @ FreeformTV @ WarnerBrosEnt @ SYFY @ CBSTVStudios @ SonyTV @ MTV @ FOXTV @ nbc @ MGM_Studios""",,,,,,,,,,,,,
"2018-08-20 08:10;""# savecolony @ netflix @ reedhastings @ tedsarandosshttps://twitter.com/LeslieFord1a/status/1029554272369889281 …""",,,,,,,,,,,,,
"2018-08-20 08:08;""# SaveColony @ netflix @ reedhastings @ tedsarandosshttps://twitter.com/Sawyer6388/status/1031162707599417345 …""",,,,,,,,,,,,,
"2018-08-20 07:59;""Omg yes # SaveShadowhunters # PickUpShadowhunters""",,,,,,,,,,,,,
"2018-08-20 07:47;""Découvrez les méthodes de management de Reed Hastings"," le patron de Neflix https://www.cadreo.com/actualites/dt-decouvrez-les-methodes-de-management-de-reed-hastings-le-patron-de-neflix … via @ cadreo""",,,,,,,,,,,,
"2018-08-20 06:52;""Ok so here we are"," another Monday morning and still no news from ANYONE!!!!! IS THERE ANYONE OUT THERE???? @ netflix @ NetflixUK @ NetflixLAT @ AmazonStudios @ PrimeVideo @ ConstantinFilm @ CBC @ hulu @ larrytanz @ mmoszkowicz @ reedhastings # SaveShadowhunters Please pic.twitter.com/N7jQkeq1dV""",,,,,,,,,,,,
